date,team,away,at_bats,runs,hits,rbis,walks,batting_average,on_base_percentage,slugging_percentage,win
20190703,DET,1,43,6,12,6,5,0.208,0.261,0.329,0
20190703,CHW,0,10,9,9,3,10,0.227,0.289,0.372,1
20190703,HOU,1,31,4,6,4,3,0.165,0.214,0.292,1
20190703,COL,0,7,2,2,2,8,0.224,0.278,0.36,0
20190703,CLE,1,31,4,8,3,6,0.234,0.3,0.403,1
20190703,KC,0,5,0,0,1,12,0.222,0.28,0.371,0
20190703,MIN,1,45,4,10,3,4,0.256,0.319,0.461,1
20190703,OAK,0,9,3,2,7,13,0.215,0.286,0.444,0
20190703,SF,1,35,7,9,7,3,0.179,0.224,0.326,1
20190703,SD,0,11,5,5,1,9,0.179,0.219,0.303,0
20190703,ARI,1,40,4,10,4,0,0.163,0.21,0.28,0
20190703,LAD,0,10,5,5,3,9,0.19,0.254,0.331,1
20190703,STL,1,34,5,9,5,1,0.234,0.293,0.377,1
20190703,SEA,0,5,2,2,3,14,0.244,0.311,0.411,0
20190704,MIA,1,38,2,10,2,4,0.164,0.218,0.248,0
20190704,WSH,0,8,5,5,2,9,0.157,0.197,0.287,1
20190704,CLE,1,34,8,12,7,5,0.226,0.292,0.369,1
20190704,KC,0,6,4,3,4,7,0.236,0.289,0.38,0
20190704,DET,1,43,11,15,11,0,0.221,0.277,0.325,1
20190704,CHW,0,13,5,5,1,16,0.218,0.275,0.343,0
20190704,MIL,1,29,0,2,0,1,0.189,0.242,0.318,0
20190704,CIN,0,8,1,1,1,8,0.189,0.241,0.326,1
20190704,CHC,1,41,11,15,11,2,0.217,0.27,0.438,1
20190704,PIT,0,6,3,3,1,7,0.212,0.252,0.353,0
20190704,MIN,1,36,2,11,2,3,0.254,0.319,0.458,0
20190704,OAK,0,12,7,7,3,6,0.262,0.332,0.483,1
20190704,STL,1,34,5,10,5,3,0.24,0.299,0.398,1
20190704,SEA,0,10,4,4,3,6,0.238,0.308,0.402,0
20190704,NYY,1,37,8,8,8,4,0.239,0.32,0.43,1
20190704,TB,0,8,4,3,8,11,0.242,0.303,0.397,0
20190704,PHI,1,37,6,12,6,4,0.176,0.229,0.314,0
20190704,ATL,0,12,12,11,5,10,0.173,0.22,0.306,1
20190704,BOS,1,35,8,8,8,4,0.234,0.288,0.387,1
20190704,TOR,0,11,7,7,5,7,0.224,0.292,0.404,0
20190704,LAA,1,37,3,10,3,2,0.195,0.27,0.347,0
20190704,TEX,0,14,9,9,5,12,0.232,0.297,0.403,1
20190704,SD,1,31,1,5,1,3,0.196,0.243,0.345,0
20190704,LAD,0,6,5,4,2,11,0.188,0.245,0.331,1
20190705,KC,1,45,7,12,5,5,0.141,0.178,0.225,1
20190705,WSH,0,13,4,4,11,6,0.163,0.208,0.279,0
20190705,MIL,1,41,7,13,7,6,0.143,0.189,0.251,1
20190705,PIT,0,13,6,5,3,7,0.238,0.271,0.348,0
20190705,BAL,1,30,4,6,4,5,0.218,0.28,0.388,1
20190705,TOR,0,4,1,1,2,8,0.214,0.284,0.38,0
20190705,BOS,1,40,9,14,8,4,0.243,0.305,0.409,1
20190705,DET,0,9,6,4,2,9,0.22,0.268,0.33,0
20190705,NYY,1,44,8,14,8,0,0.242,0.306,0.432,1
20190705,TB,0,10,4,4,4,9,0.239,0.299,0.399,0
20190705,PHI,1,36,7,9,7,5,0.178,0.239,0.322,1
20190705,NYM,0,7,2,2,1,7,0.18,0.227,0.308,0
20190705,MIA,1,33,0,7,0,3,0.169,0.217,0.252,0
20190705,ATL,0,5,1,1,5,10,0.194,0.243,0.34,1
20190705,LAA,1,34,5,9,5,1,0.214,0.285,0.364,1
20190705,HOU,0,6,4,4,4,8,0.251,0.325,0.449,0
20190705,TEX,1,35,6,10,6,2,0.238,0.299,0.41,0
20190705,MIN,0,20,15,15,2,9,0.26,0.325,0.471,1
20190705,COL,1,33,0,5,0,1,0.189,0.239,0.319,0
20190705,ARI,0,9,8,8,4,4,0.221,0.284,0.366,1
20190705,SD,1,32,3,6,3,1,0.184,0.228,0.331,1
20190705,LAD,0,6,2,1,1,9,0.213,0.282,0.371,0
20190705,OAK,1,30,5,5,4,4,0.219,0.281,0.417,1
20190705,SEA,0,5,2,2,0,8,0.233,0.297,0.401,0
20190705,STL,1,38,9,14,9,6,0.177,0.235,0.293,1
20190705,SF,0,7,4,4,3,8,0.171,0.212,0.286,0
20190706,TEX,1,35,4,8,4,1,0.229,0.295,0.41,0
20190706,MIN,0,9,7,6,3,8,0.23,0.331,0.423,1
20190706,BAL,1,36,8,10,8,4,0.224,0.274,0.377,1
20190706,TOR,0,3,1,1,1,8,0.2,0.265,0.357,0
20190706,KC,1,32,0,6,0,2,0.192,0.24,0.309,0
20190706,WSH,0,12,6,5,2,6,0.204,0.25,0.353,1
20190706,MIL,1,33,2,7,2,2,0.187,0.247,0.33,0
20190706,PIT,0,17,12,12,5,9,0.199,0.235,0.338,1
20190706,BOS,1,42,10,17,9,4,0.252,0.307,0.401,1
20190706,DET,0,14,6,6,2,9,0.218,0.268,0.341,0
20190706,MIA,1,42,5,15,5,1,0.169,0.213,0.246,1
20190706,ATL,0,9,4,3,1,9,0.187,0.241,0.328,0
20190706,NYY,1,33,3,8,3,7,0.239,0.313,0.444,0
20190706,TB,0,8,4,4,2,7,0.243,0.304,0.402,1
20190706,CLE,1,38,7,11,7,5,0.188,0.241,0.323,1
20190706,CIN,0,5,2,2,0,11,0.195,0.252,0.326,0
20190706,LAA,1,30,0,4,0,4,0.211,0.292,0.355,0
20190706,HOU,0,10,4,4,4,6,0.241,0.313,0.446,1
20190706,CHC,1,32,6,7,6,9,0.251,0.329,0.486,1
20190706,CHW,0,6,3,1,4,7,0.225,0.286,0.36,0
20190706,PHI,1,38,5,12,5,3,0.257,0.309,0.405,0
20190706,NYM,0,12,6,5,1,5,0.18,0.275,0.303,1
20190706,STL,1,35,4,10,4,0,0.242,0.288,0.345,0
20190706,SF,0,11,8,7,1,12,0.174,0.221,0.335,1
20190706,COL,1,30,2,5,2,5,0.195,0.247,0.33,0
20190706,ARI,0,13,4,4,3,6,0.181,0.231,0.299,1
20190706,SD,1,30,3,4,3,1,0.166,0.209,0.288,1
20190706,LAD,0,6,1,0,1,8,0.21,0.263,0.356,0
20190706,OAK,1,33,3,6,3,1,0.21,0.261,0.399,0
20190706,SEA,0,7,6,6,2,7,0.23,0.299,0.381,1
20190707,BAL,1,33,1,6,1,1,0.229,0.288,0.398,0
20190707,TOR,0,9,6,6,4,9,0.221,0.291,0.401,1
20190707,BOS,1,36,6,9,5,2,0.262,0.325,0.447,1
20190707,DET,0,6,3,3,4,13,0.212,0.273,0.344,0
20190707,NYY,1,32,1,5,1,1,0.235,0.292,0.403,0
20190707,TB,0,10,2,2,0,13,0.235,0.292,0.391,1
20190707,PHI,1,38,8,13,8,2,0.178,0.233,0.328,1
20190707,NYM,0,5,3,2,4,6,0.228,0.279,0.365,0
20190707,CLE,1,43,11,18,11,3,0.199,0.255,0.339,1
20190707,CIN,0,4,1,1,4,10,0.162,0.213,0.277,0
20190707,MIA,1,35,3,9,3,2,0.162,0.214,0.241,0
20190707,ATL,0,9,4,4,6,10,0.207,0.263,0.362,1
20190707,KC,1,35,2,9,2,0,0.183,0.229,0.293,0
20190707,WSH,0,8,5,4,3,6,0.196,0.253,0.339,1
20190707,MIL,1,34,5,8,5,3,0.157,0.207,0.265,0
20190707,PIT,0,10,6,6,4,9,0.252,0.355,0.361,1
20190707,LAA,1,45,10,16,8,4,0.207,0.284,0.352,0
20190707,HOU,0,19,11,11,8,10,0.244,0.315,0.434,1
20190707,CHC,1,32,1,7,1,2,0.255,0.328,0.51,0
20190707,CHW,0,8,3,3,3,11,0.227,0.288,0.36,1
20190707,TEX,1,41,4,10,4,5,0.229,0.293,0.41,1
20190707,MIN,0,8,1,1,3,8,0.247,0.315,0.448,0
20190707,STL,1,31,0,6,0,0,0.208,0.261,0.337,0
20190707,SF,0,25,1,2,1,2,0.201,0.248,0.364,1
20190707,COL,1,30,3,4,3,1,0.212,0.261,0.367,0
20190707,ARI,0,8,5,4,1,7,0.171,0.217,0.283,1
20190707,SD,1,34,5,8,5,0,0.166,0.211,0.303,1
20190707,LAD,0,7,3,3,0,7,0.183,0.242,0.312,0
20190707,OAK,1,35,7,8,6,3,0.227,0.286,0.425,1
20190707,SEA,0,11,4,4,0,5,0.229,0.296,0.39,0
20190709,NL,1,32,3,5,3,3,0.143,0.238,0.238,0
20190709,AL,0,8,4,4,1,7,0.262,0.31,0.476,1
20190711,HOU,1,33,0,7,0,2,0.252,0.328,0.438,0
20190711,TEX,0,11,5,5,4,8,0.225,0.292,0.392,1
20190712,PIT,1,32,3,5,3,2,0.225,0.269,0.364,0
20190712,CHC,0,6,4,4,5,11,0.167,0.215,0.31,1
20190712,WSH,1,34,4,9,4,4,0.183,0.235,0.319,1
20190712,PHI,0,8,0,0,2,10,0.207,0.255,0.324,0
20190712,TOR,1,32,0,6,0,0,0.22,0.29,0.395,0
20190712,NYY,0,10,4,4,2,5,0.242,0.308,0.443,1
20190712,TB,1,48,16,20,12,1,0.25,0.309,0.414,1
20190712,BAL,0,5,4,4,2,10,0.222,0.28,0.382,0
20190712,LAD,1,32,1,5,1,2,0.242,0.314,0.426,0
20190712,BOS,0,8,8,8,3,8,0.258,0.324,0.434,1
20190712,MIN,1,34,5,8,5,4,0.256,0.322,0.462,1
20190712,CLE,0,6,3,1,2,12,0.226,0.291,0.397,0
20190712,NYM,1,31,4,5,4,5,0.182,0.291,0.306,0
20190712,MIA,0,8,8,8,2,3,0.173,0.223,0.261,1
20190712,HOU,1,35,8,9,7,3,0.253,0.321,0.436,0
20190712,TEX,0,10,9,8,5,17,0.23,0.293,0.437,1
20190712,SF,1,40,10,10,10,1,0.171,0.215,0.317,1
20190712,MIL,0,13,7,7,4,14,0.167,0.217,0.288,0
20190712,ARI,1,31,4,6,4,1,0.177,0.227,0.294,1
20190712,STL,0,4,2,1,3,12,0.233,0.293,0.344,0
20190712,DET,1,35,5,9,5,4,0.217,0.277,0.347,0
20190712,KC,0,9,8,7,4,6,0.212,0.281,0.354,1
20190712,CIN,1,31,2,6,2,0,0.206,0.266,0.356,0
20190712,COL,0,8,3,3,3,11,0.204,0.246,0.347,1
20190712,SEA,1,27,0,0,0,1,0.23,0.293,0.389,0
20190712,LAA,0,13,13,9,7,11,0.227,0.299,0.386,1
20190712,CHW,1,36,1,10,1,2,0.245,0.29,0.364,0
20190712,OAK,0,13,5,5,2,5,0.228,0.295,0.42,1
20190712,ATL,1,32,5,8,5,3,0.187,0.239,0.334,1
20190712,SD,0,9,3,3,6,7,0.211,0.258,0.342,0
20190713,TOR,1,35,2,8,2,2,0.217,0.275,0.383,1
20190713,NYY,0,8,1,1,3,8,0.241,0.313,0.444,0
20190713,TB,1,28,1,3,1,4,0.24,0.304,0.397,0
20190713,BAL,0,7,2,2,0,13,0.223,0.274,0.368,1
20190713,PIT,1,37,4,11,4,0,0.208,0.246,0.343,0
20190713,CHC,0,13,10,10,6,9,0.201,0.263,0.382,1
20190713,CHW,1,34,2,7,2,3,0.214,0.276,0.323,0
20190713,OAK,0,13,13,12,8,5,0.229,0.293,0.431,1
20190713,NYM,1,33,4,8,4,6,0.19,0.24,0.334,1
20190713,MIA,0,6,2,2,0,12,0.163,0.198,0.249,0
20190713,TB,1,41,12,15,12,1,0.244,0.304,0.419,1
20190713,BAL,0,10,4,4,2,10,0.223,0.28,0.384,0
20190713,MIN,1,37,6,11,6,3,0.244,0.311,0.443,1
20190713,CLE,0,5,2,2,2,6,0.227,0.293,0.402,0
20190713,ARI,1,31,2,4,2,5,0.167,0.22,0.297,0
20190713,STL,0,7,4,1,4,7,0.17,0.222,0.273,1
20190713,DET,1,31,1,4,1,0,0.212,0.262,0.327,0
20190713,KC,0,8,4,4,4,10,0.227,0.285,0.361,1
20190713,LAD,1,39,11,14,10,4,0.245,0.319,0.443,1
20190713,BOS,0,6,2,2,1,10,0.258,0.316,0.42,0
20190713,SF,1,32,4,7,3,5,0.177,0.219,0.312,0
20190713,MIL,0,15,5,3,3,11,0.177,0.232,0.311,1
20190713,WSH,1,36,4,9,3,5,0.172,0.218,0.291,1
20190713,PHI,0,7,3,3,3,11,0.161,0.222,0.283,0
20190713,HOU,1,43,7,13,7,6,0.248,0.321,0.429,1
20190713,TEX,0,6,6,4,3,12,0.229,0.296,0.413,0
20190713,CIN,1,48,17,24,17,4,0.178,0.224,0.31,1
20190713,COL,0,15,9,8,3,6,0.165,0.219,0.284,0
20190713,ATL,1,40,7,11,7,5,0.187,0.234,0.33,1
20190713,SD,0,5,5,4,8,11,0.177,0.221,0.295,0
20190713,SEA,1,30,2,6,2,4,0.216,0.287,0.373,0
20190713,LAA,0,12,9,9,3,8,0.251,0.319,0.43,1
20190714,TOR,1,35,2,6,2,1,0.22,0.285,0.394,0
20190714,NYY,0,10,4,4,2,10,0.247,0.307,0.413,1
20190714,TB,1,30,4,5,4,4,0.239,0.298,0.419,1
20190714,BAL,0,3,1,1,0,9,0.224,0.28,0.39,0
20190714,WSH,1,30,3,7,3,4,0.182,0.229,0.323,0
20190714,PHI,0,7,4,4,2,7,0.224,0.268,0.351,1
20190714,MIN,1,35,3,7,3,1,0.25,0.321,0.442,0
20190714,CLE,0,7,4,4,3,9,0.223,0.287,0.381,1
20190714,NYM,1,38,6,12,6,2,0.176,0.282,0.293,1
20190714,MIA,0,11,2,2,5,9,0.184,0.24,0.279,0
20190714,SF,1,36,8,11,8,6,0.206,0.257,0.363,1
20190714,MIL,0,8,3,3,1,10,0.186,0.237,0.321,0
20190714,ARI,1,34,2,8,2,4,0.223,0.292,0.373,0
20190714,STL,0,9,5,5,1,7,0.225,0.27,0.317,1
20190714,DET,1,45,12,19,12,1,0.22,0.276,0.359,1
20190714,KC,0,10,8,8,1,4,0.223,0.278,0.357,0
20190714,PIT,1,32,3,9,3,2,0.275,0.312,0.411,0
20190714,CHC,0,13,8,8,5,6,0.2,0.256,0.376,1
20190714,HOU,1,38,12,12,12,7,0.247,0.323,0.431,1
20190714,TEX,0,5,4,4,5,10,0.232,0.298,0.425,0
20190714,CIN,1,33,9,9,8,2,0.179,0.225,0.309,0
20190714,COL,0,14,10,6,0,8,0.179,0.217,0.297,1
20190714,SEA,1,35,3,10,3,1,0.228,0.293,0.397,0
20190714,LAA,0,6,6,6,7,6,0.238,0.316,0.413,1
20190714,CHW,1,31,2,7,2,1,0.241,0.289,0.375,0
20190714,OAK,0,7,3,1,2,9,0.227,0.291,0.427,1
20190714,ATL,1,35,4,7,4,2,0.182,0.233,0.321,1
20190714,SD,0,10,1,1,2,10,0.172,0.217,0.307,0
20190714,LAD,1,45,7,9,7,7,0.212,0.279,0.375,1
20190714,BOS,0,11,4,2,6,15,0.262,0.319,0.43,0
20190715,SF,1,46,19,21,19,3,0.194,0.239,0.35,1
20190715,COL,0,6,2,2,3,13,0.216,0.264,0.369,0
20190715,LAD,1,44,16,19,15,5,0.193,0.246,0.341,1
20190715,PHI,0,7,2,2,2,10,0.178,0.232,0.312,0
20190715,TB,1,35,5,11,5,3,0.238,0.295,0.407,1
20190715,NYY,0,8,4,4,5,10,0.245,0.32,0.449,0
20190715,DET,1,35,6,11,6,4,0.227,0.282,0.352,0
20190715,CLE,0,14,8,8,2,10,0.234,0.302,0.414,1
20190715,TOR,1,40,8,13,8,0,0.22,0.283,0.391,0
20190715,BOS,0,13,10,10,8,8,0.248,0.318,0.409,1
20190715,CIN,1,38,6,10,5,2,0.21,0.26,0.356,1
20190715,CHC,0,9,3,3,4,14,0.202,0.254,0.354,0
20190715,ATL,1,35,4,9,4,3,0.185,0.236,0.326,1
20190715,MIL,0,7,2,2,2,8,0.182,0.24,0.328,0
20190715,CHW,1,34,2,8,1,5,0.232,0.285,0.35,0
20190715,KC,0,10,5,5,3,6,0.232,0.285,0.371,1
20190715,PIT,1,32,0,8,0,0,0.2,0.239,0.317,0
20190715,STL,0,8,7,6,4,10,0.215,0.277,0.363,1
20190715,SF,1,32,2,6,2,3,0.173,0.21,0.299,1
20190715,COL,0,5,1,1,2,10,0.178,0.215,0.312,0
20190715,HOU,1,34,6,9,5,9,0.255,0.332,0.448,0
20190715,LAA,0,10,9,5,4,7,0.22,0.298,0.364,1
20190716,TB,1,34,3,8,3,2,0.243,0.297,0.43,0
20190716,NYY,0,8,8,8,4,10,0.246,0.316,0.447,1
20190716,LAD,1,34,8,7,8,2,0.196,0.255,0.345,0
20190716,PHI,0,8,9,5,4,9,0.214,0.266,0.345,1
20190716,WSH,1,39,8,12,7,2,0.233,0.304,0.408,1
20190716,BAL,0,4,1,1,3,6,0.225,0.284,0.386,0
20190716,DET,1,27,0,1,0,1,0.214,0.266,0.337,0
20190716,CLE,0,9,8,8,2,3,0.236,0.301,0.413,1
20190716,TOR,1,38,10,14,9,3,0.221,0.282,0.394,1
20190716,BOS,0,9,4,4,7,6,0.26,0.317,0.422,0
20190716,SD,1,37,7,11,6,3,0.204,0.258,0.338,0
20190716,MIA,0,14,12,12,5,5,0.169,0.214,0.246,1
20190716,ARI,1,37,9,10,7,2,0.226,0.303,0.395,1
20190716,TEX,0,5,2,2,4,5,0.229,0.296,0.42,0
20190716,CIN,1,36,3,8,3,2,0.178,0.219,0.297,0
20190716,CHC,0,9,4,4,1,8,0.152,0.195,0.289,1
20190716,ATL,1,32,1,5,1,2,0.204,0.253,0.351,0
20190716,MIL,0,13,13,13,9,6,0.199,0.257,0.348,1
20190716,NYM,1,32,3,7,2,2,0.24,0.306,0.406,1
20190716,MIN,0,8,2,2,5,5,0.256,0.317,0.473,0
20190716,CHW,1,31,0,5,0,1,0.245,0.293,0.365,0
20190716,KC,0,14,11,9,2,9,0.233,0.285,0.361,1
20190716,PIT,1,30,3,5,3,4,0.26,0.293,0.373,1
20190716,STL,0,5,1,1,3,3,0.196,0.248,0.322,0
20190716,SF,1,41,8,14,7,3,0.149,0.189,0.264,1
20190716,COL,0,7,4,4,2,8,0.19,0.237,0.306,0
20190716,HOU,1,39,2,14,2,3,0.243,0.311,0.43,0
20190716,LAA,0,9,7,6,4,6,0.246,0.306,0.405,1
20190716,SEA,1,33,2,6,2,0,0.209,0.264,0.356,0
20190716,OAK,0,12,9,9,1,8,0.221,0.281,0.423,1
20190717,NYM,1,45,14,17,11,2,0.242,0.305,0.413,1
20190717,MIN,0,8,4,4,2,7,0.25,0.316,0.453,0
20190717,PIT,1,37,5,11,5,2,0.27,0.31,0.403,0
20190717,STL,0,7,6,6,3,10,0.19,0.232,0.274,1
20190717,ATL,1,34,4,6,4,7,0.207,0.264,0.36,0
20190717,MIL,0,7,5,4,2,7,0.172,0.225,0.297,1
20190717,CIN,1,32,2,7,2,0,0.2,0.247,0.326,0
20190717,CHC,0,6,5,5,2,10,0.19,0.239,0.351,1
20190717,SF,1,44,11,18,10,3,0.187,0.228,0.327,1
20190717,COL,0,11,8,8,3,5,0.18,0.231,0.304,0
20190717,SEA,1,34,2,8,2,2,0.222,0.279,0.383,0
20190717,OAK,0,10,10,10,4,4,0.231,0.298,0.428,1
20190717,LAD,1,33,7,7,7,10,0.195,0.25,0.326,1
20190717,PHI,0,2,2,0,6,10,0.148,0.197,0.254,0
20190717,WSH,1,31,2,5,2,3,0.241,0.308,0.419,0
20190717,BAL,0,15,9,9,2,3,0.213,0.272,0.37,1
20190717,DET,1,34,2,7,2,2,0.223,0.276,0.353,0
20190717,CLE,0,12,7,7,2,3,0.241,0.307,0.419,1
20190717,TOR,1,32,4,5,4,7,0.215,0.283,0.381,0
20190717,BOS,0,14,5,5,3,6,0.261,0.328,0.436,1
20190717,SD,1,32,3,9,3,5,0.186,0.234,0.328,1
20190717,MIA,0,3,2,1,1,12,0.166,0.214,0.25,0
20190717,ARI,1,47,19,21,19,8,0.247,0.316,0.425,1
20190717,TEX,0,7,4,4,1,14,0.222,0.287,0.395,0
20190717,CHW,1,34,5,10,5,1,0.284,0.328,0.501,0
20190717,KC,0,12,7,7,7,4,0.228,0.281,0.344,1
20190717,HOU,1,39,11,12,10,2,0.24,0.317,0.404,1
20190717,LAA,0,9,2,2,2,14,0.236,0.301,0.388,0
20190718,SD,1,33,3,7,3,4,0.175,0.221,0.307,0
20190718,MIA,0,11,4,2,3,11,0.172,0.213,0.247,1
20190718,LAD,1,36,6,10,6,3,0.177,0.227,0.312,0
20190718,PHI,0,10,7,6,1,9,0.215,0.272,0.337,1
20190718,TOR,1,28,0,2,0,2,0.21,0.278,0.379,0
20190718,BOS,0,7,5,5,5,9,0.25,0.308,0.412,1
20190718,CHW,1,36,5,11,4,3,0.248,0.303,0.413,0
20190718,KC,0,13,6,6,3,5,0.237,0.296,0.353,1
20190718,TB,1,30,2,5,2,3,0.234,0.294,0.4,0
20190718,NYY,0,10,6,5,2,9,0.241,0.311,0.441,1
20190718,DET,1,34,3,8,3,2,0.213,0.263,0.339,0
20190718,CLE,0,8,6,5,2,9,0.236,0.3,0.415,1
20190718,STL,1,33,7,10,7,4,0.242,0.284,0.34,1
20190718,CIN,0,10,4,4,4,8,0.165,0.209,0.272,0
20190718,WSH,1,41,13,16,13,7,0.213,0.264,0.36,1
20190718,ATL,0,10,4,4,2,14,0.18,0.228,0.314,0
20190718,TB,1,32,1,5,1,5,0.235,0.297,0.409,0
20190718,NYY,0,6,5,5,6,4,0.234,0.303,0.415,1
20190718,OAK,1,37,3,8,3,0,0.225,0.29,0.413,0
20190718,MIN,0,9,6,6,5,5,0.249,0.319,0.447,1
20190718,HOU,1,33,6,8,6,5,0.246,0.312,0.427,1
20190718,LAA,0,7,2,1,2,9,0.239,0.311,0.411,0
20190718,MIL,1,32,5,8,4,1,0.196,0.254,0.358,1
20190718,ARI,0,7,1,1,3,1,0.186,0.24,0.318,0
20190718,NYM,1,56,2,11,1,4,0.16,0.241,0.265,0
20190718,SF,0,14,3,3,4,18,0.171,0.218,0.295,1
20190719,SD,1,39,5,13,5,3,0.209,0.254,0.356,0
20190719,CHC,0,7,6,5,4,11,0.167,0.229,0.3,1
20190719,COL,1,34,2,9,2,2,0.235,0.296,0.419,0
20190719,NYY,0,12,8,8,4,8,0.245,0.321,0.45,1
20190719,BOS,1,34,2,7,2,2,0.247,0.306,0.415,0
20190719,BAL,0,14,11,10,3,7,0.226,0.278,0.375,1
20190719,PHI,1,41,6,15,5,5,0.197,0.263,0.339,1
20190719,PIT,0,7,1,1,2,5,0.195,0.233,0.327,0
20190719,CHW,1,44,9,17,8,1,0.238,0.288,0.367,1
20190719,TB,0,6,2,2,3,11,0.242,0.304,0.427,0
20190719,KC,1,33,5,9,4,5,0.253,0.32,0.372,0
20190719,CLE,0,16,10,10,4,3,0.239,0.303,0.418,1
20190719,TOR,1,42,12,15,11,5,0.219,0.286,0.388,1
20190719,DET,0,8,1,1,0,7,0.222,0.276,0.368,0
20190719,STL,1,36,12,11,11,3,0.166,0.201,0.252,1
20190719,CIN,0,18,11,11,4,10,0.194,0.241,0.39,0
20190719,WSH,1,34,3,7,3,1,0.171,0.219,0.289,0
20190719,ATL,0,12,4,4,6,8,0.183,0.233,0.319,1
20190719,TEX,1,38,3,10,3,3,0.223,0.287,0.419,0
20190719,HOU,0,7,4,4,1,11,0.244,0.323,0.447,1
20190719,OAK,1,36,5,12,5,2,0.232,0.297,0.425,1
20190719,MIN,0,7,3,2,3,5,0.255,0.318,0.473,0
20190719,MIL,1,36,7,12,7,3,0.172,0.223,0.309,0
20190719,ARI,0,10,10,9,8,7,0.178,0.228,0.296,1
20190719,MIA,1,30,1,4,1,3,0.178,0.219,0.259,0
20190719,LAD,0,6,2,1,4,6,0.216,0.283,0.369,1
20190719,LAA,1,28,0,1,0,1,0.238,0.308,0.393,0
20190719,SEA,0,12,10,10,5,9,0.214,0.283,0.37,1
20190719,NYM,1,33,0,3,0,1,0.206,0.26,0.353,0
20190719,SF,0,3,1,0,7,13,0.197,0.257,0.355,1
20190720,COL,1,34,5,7,5,1,0.254,0.305,0.432,0
20190720,NYY,0,14,11,11,5,11,0.246,0.315,0.429,1
20190720,SD,1,34,5,9,5,3,0.199,0.259,0.343,0
20190720,CHC,0,11,6,6,3,8,0.174,0.221,0.326,1
20190720,NYM,1,42,11,17,11,1,0.196,0.249,0.323,1
20190720,SF,0,9,4,4,0,7,0.206,0.254,0.356,0
20190720,CHW,1,39,2,8,2,2,0.259,0.31,0.407,1
20190720,TB,0,9,1,1,3,11,0.236,0.297,0.406,0
20190720,TOR,1,37,7,12,7,2,0.221,0.281,0.389,1
20190720,DET,0,7,5,5,1,11,0.223,0.275,0.367,0
20190720,BOS,1,44,17,17,17,5,0.258,0.318,0.423,1
20190720,BAL,0,14,6,6,2,10,0.225,0.281,0.381,0
20190720,PHI,1,29,1,3,1,3,0.181,0.231,0.316,0
20190720,PIT,0,13,5,5,1,5,0.278,0.317,0.401,1
20190720,KC,1,32,1,6,1,2,0.233,0.29,0.362,1
20190720,CLE,0,3,0,0,3,13,0.234,0.297,0.405,0
20190720,OAK,1,37,5,11,5,4,0.229,0.289,0.42,1
20190720,MIN,0,9,4,4,4,3,0.252,0.321,0.452,0
20190720,TEX,1,29,1,2,1,0,0.227,0.296,0.432,0
20190720,HOU,0,11,6,6,2,4,0.253,0.33,0.447,1
20190720,STL,1,31,2,6,2,2,0.288,0.34,0.42,0
20190720,CIN,0,7,3,3,3,5,0.199,0.252,0.32,1
20190720,WSH,1,36,5,12,5,5,0.182,0.228,0.321,1
20190720,ATL,0,8,3,3,4,9,0.198,0.255,0.342,0
20190720,MIL,1,37,8,10,8,5,0.169,0.221,0.297,1
20190720,ARI,0,6,3,3,3,11,0.204,0.263,0.348,0
20190720,MIA,1,33,6,6,5,3,0.188,0.244,0.273,0
20190720,LAD,0,12,10,10,7,6,0.175,0.227,0.308,1
20190720,LAA,1,35,6,8,5,5,0.247,0.316,0.418,1
20190720,SEA,0,5,2,2,2,10,0.229,0.294,0.395,0
20190721,COL,1,36,8,10,7,6,0.255,0.311,0.446,1
20190721,NYY,0,4,4,4,3,6,0.241,0.315,0.443,0
20190721,BOS,1,27,0,1,0,3,0.259,0.318,0.426,0
20190721,BAL,0,7,5,5,3,10,0.227,0.279,0.38,1
20190721,CHW,1,31,2,5,2,3,0.249,0.305,0.399,0
20190721,TB,0,3,4,4,5,7,0.235,0.302,0.399,1
20190721,KC,1,35,4,8,4,2,0.23,0.29,0.372,0
20190721,CLE,0,9,5,4,2,2,0.237,0.301,0.397,1
20190721,TOR,1,34,3,5,3,2,0.215,0.274,0.38,0
20190721,DET,0,12,4,4,1,13,0.21,0.26,0.351,1
20190721,STL,1,33,3,6,2,2,0.161,0.204,0.259,1
20190721,CIN,0,7,1,1,3,14,0.195,0.246,0.361,0
20190721,PHI,1,38,2,6,2,2,0.208,0.262,0.324,1
20190721,PIT,0,6,1,1,4,13,0.192,0.227,0.311,0
20190721,TEX,1,33,3,6,3,3,0.226,0.292,0.412,0
20190721,HOU,0,9,5,5,2,14,0.246,0.312,0.417,1
20190721,OAK,1,31,6,7,5,9,0.23,0.29,0.423,0
20190721,MIN,0,13,7,7,7,5,0.254,0.319,0.45,1
20190721,SD,1,31,5,6,5,5,0.168,0.224,0.295,1
20190721,CHC,0,6,1,1,0,10,0.193,0.248,0.335,0
20190721,NYM,1,39,2,5,2,4,0.174,0.271,0.292,0
20190721,SF,0,7,3,3,3,10,0.18,0.218,0.311,1
20190721,MIA,1,33,0,6,0,0,0.171,0.216,0.25,0
20190721,LAD,0,9,9,8,3,9,0.185,0.245,0.321,1
20190721,MIL,1,34,7,8,7,5,0.17,0.217,0.29,1
20190721,ARI,0,9,4,4,5,11,0.166,0.218,0.282,0
20190721,LAA,1,37,9,12,9,1,0.249,0.316,0.418,1
